"method","raw_method","benchmark","model_key","mask_type","budget","requested_budget","effective_budget","budget_repaired","mask_id","source_result_file","score_rule","n_prompts","n_obs","n_test","n_total","mean_true","mean_pred","mean_abs_error","prompt_mae","prompt_rmse","w1","q25_true","q25_pred","q25_abs_error","q50_true","q50_pred","q50_abs_error","q75_true","q75_pred","q75_abs_error","true_sd","pred_sd","sd_abs_error","true_min","pred_min","min_abs_error","true_max","pred_max","max_abs_error","train_log_loss","train_brier","test_log_loss","test_brier","converged","max_rhat","min_ess","min_ess_bulk","connected","avg_ci95_low","avg_post_median","avg_ci95_high","cover_avg","avg_ci95_width","sd_ci95_low","sd_post_median","sd_ci95_high","cover_sd","sd_ci95_width","min_ci95_low","min_post_median","min_ci95_high","cover_min","min_ci95_width","q25_ci95_low","q25_post_median","q25_ci95_high","cover_q25","q25_ci95_width","q50_ci95_low","q50_post_median","q50_ci95_high","cover_q50","q50_ci95_width","q75_ci95_low","q75_post_median","q75_ci95_high","cover_q75","q75_ci95_width","max_ci95_low","max_post_median","max_ci95_high","cover_max","max_ci95_width","requested_budget_round","effective_budget_round"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","18","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1000","4000","5000","0.6892","0.6902234470728615","0.0010234470728615053","0.06613018137742865","0.0922634065155837","0.03991304629373011","0.66","0.6470588235294118","0.012941176470588234","0.7","0.6818181818181818","0.018181818181818188","0.71","0.7368421052631579","0.02684210526315789","0.03746236206419145","0.09418381349558633","0.05672145143139488","0.61","0.35294117647058826","0.25705882352941173","0.8","0.9047619047619048","0.10476190476190472","0.5971758799867615","0.20470247413574647","0.6495422188031202","0.22550005169338821","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","19","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1000","4000","5000","0.6892","0.7123080284242472","0.023108028424247196","0.07926642280203859","0.09622826390043351","0.05264441323266063","0.66","0.6363636363636364","0.023636363636363678","0.7","0.7142857142857143","0.014285714285714346","0.71","0.7777777777777778","0.06777777777777783","0.03746236206419145","0.10151627905425951","0.06405391699006807","0.61","0.5238095238095238","0.08619047619047615","0.8","0.9375","0.13749999999999996","0.5807632096637422","0.19776416889776033","0.6607853755084516","0.22816880624217428","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","0","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6909246595616407","0.0017246595616406957","0.057065186953449185","0.07565548404559494","0.04035149553975777","0.66","0.6363636363636364","0.023636363636363678","0.7","0.6785714285714286","0.021428571428571352","0.71","0.76","0.050000000000000044","0.03746236206419145","0.08524514809044745","0.047782786026256","0.61","0.5217391304347826","0.08826086956521739","0.8","0.8695652173913043","0.06956521739130428","0.6005034372165782","0.20607714950385517","0.6441332704970995","0.22389801059288103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","1","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6834473396953036","0.005752660304696455","0.06123699410879095","0.0740613202063117","0.037217350679731476","0.66","0.625","0.03500000000000003","0.7","0.6666666666666666","0.033333333333333326","0.71","0.7333333333333333","0.023333333333333317","0.03746236206419145","0.07826925751226435","0.0408068954480729","0.61","0.5172413793103449","0.09275862068965512","0.8","0.85","0.04999999999999993","0.6101976221137877","0.21048172318749883","0.6387123719795247","0.22166937456350314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","2","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6843014530201779","0.0048985469798221715","0.05570589284122786","0.06924898128780783","0.03357725199128556","0.66","0.6333333333333333","0.026666666666666727","0.7","0.68","0.019999999999999907","0.71","0.7428571428571429","0.03285714285714292","0.03746236206419145","0.07772887743607172","0.04026651537188027","0.61","0.48","0.13","0.8","0.8636363636363636","0.0636363636363636","0.6109245140621097","0.21065705027885032","0.6356114209028079","0.22060900903677727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","3","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6825163799504371","0.0066836200495629106","0.06697992538203061","0.08126547405542539","0.04510240491972754","0.66","0.6129032258064516","0.04709677419354841","0.7","0.6785714285714286","0.021428571428571352","0.71","0.75","0.040000000000000036","0.03746236206419145","0.08840597930780546","0.05094361724361401","0.61","0.5","0.10999999999999999","0.8","0.8461538461538461","0.0461538461538461","0.6066304587122658","0.20892828518482104","0.643513996467066","0.22393370245429528","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","4","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6987670103612068","0.009567010361206774","0.05104842213723126","0.06328894434148272","0.032635105417009175","0.66","0.6428571428571429","0.017142857142857126","0.7","0.6956521739130435","0.004347826086956497","0.71","0.7586206896551724","0.04862068965517241","0.03746236206419145","0.07882533920745173","0.04136297714326028","0.61","0.4482758620689655","0.16172413793103446","0.8","0.875","0.07499999999999996","0.5995523500957514","0.20543351048346206","0.6386444233505629","0.22171919618688668","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","5","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6863698597927216","0.002830140207278453","0.0671693636188858","0.08731222533694771","0.04895465693004119","0.66","0.6363636363636364","0.023636363636363678","0.7","0.7027027027027027","0.002702702702702786","0.71","0.7407407407407407","0.030740740740740735","0.03746236206419145","0.10202567053163554","0.0645633084674441","0.61","0.45161290322580644","0.15838709677419355","0.8","0.8636363636363636","0.0636363636363636","0.6017896080449523","0.2067635968820222","0.6501723079636312","0.22631763661240464","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","6","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6890205570672621","0.00017944293273797207","0.06049503796561593","0.07594888355777384","0.044763945217059335","0.66","0.6176470588235294","0.04235294117647059","0.7","0.6857142857142857","0.014285714285714235","0.71","0.75","0.040000000000000036","0.03746236206419145","0.08890041251065513","0.05143805044646368","0.61","0.5","0.10999999999999999","0.8","0.8518518518518519","0.051851851851851816","0.6021702770642202","0.20689128807593815","0.6433653556981431","0.22361263784412974","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","7","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6739225833751525","0.015277416624847495","0.05521057896846141","0.07074275336865764","0.0333950846462024","0.66","0.625","0.03500000000000003","0.7","0.6818181818181818","0.018181818181818188","0.71","0.7407407407407407","0.030740740740740735","0.03746236206419145","0.07524370308362206","0.03778134101943061","0.61","0.5142857142857142","0.09571428571428575","0.8","0.8","0.0","0.6186450069694867","0.21414183781922277","0.6315289519409926","0.21941426544058842","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","8","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6908129454481572","0.0016129454481571548","0.05772753995649768","0.07863821814658462","0.034685441543303934","0.66","0.64","0.020000000000000018","0.7","0.6896551724137931","0.010344827586206806","0.71","0.75","0.040000000000000036","0.03746236206419145","0.08470620948638705","0.047243847422195596","0.61","0.4230769230769231","0.18692307692307691","0.8","0.92","0.12","0.6031894212664689","0.20721439303339834","0.6450530775026647","0.22406807349035762","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","9","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.706507812390643","0.01730781239064294","0.05303985992971794","0.06627853681811688","0.031550291433697863","0.66","0.6451612903225806","0.014838709677419404","0.7","0.7142857142857143","0.014285714285714346","0.71","0.75","0.040000000000000036","0.03746236206419145","0.07118039584922745","0.033718033785035996","0.61","0.5555555555555556","0.054444444444444406","0.8","0.8571428571428571","0.05714285714285705","0.5945279521391452","0.20308801773672458","0.6425270191377077","0.22327777017390443","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","10","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6744383349153732","0.01476166508462684","0.07124857973356452","0.08919125203826848","0.05468576390016046","0.66","0.6071428571428571","0.052857142857142936","0.7","0.6764705882352942","0.0235294117647058","0.71","0.7586206896551724","0.04862068965517241","0.03746236206419145","0.09810639328499883","0.06064403122080738","0.61","0.4444444444444444","0.16555555555555557","0.8","0.8787878787878788","0.07878787878787874","0.6084104346181154","0.20990134815691658","0.6474582151532597","0.22544667856154138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","11","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6811917421663207","0.008008257833679311","0.05441387314995994","0.06521757572458539","0.038619879824042254","0.66","0.6153846153846154","0.04461538461538461","0.7","0.6875","0.012499999999999956","0.71","0.75","0.040000000000000036","0.03746236206419145","0.0816422210597093","0.044179858995517844","0.61","0.5","0.10999999999999999","0.8","0.8620689655172413","0.06206896551724128","0.6118684254880361","0.21119926837469397","0.6329286964906429","0.21960221667283408","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","12","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6700537747464677","0.01914622525353238","0.054928478496143546","0.07100096517586772","0.03534293106899434","0.66","0.6333333333333333","0.026666666666666727","0.7","0.6666666666666666","0.033333333333333326","0.71","0.7142857142857143","0.004285714285714337","0.03746236206419145","0.07885873165046291","0.04139636958627146","0.61","0.46153846153846156","0.14846153846153842","0.8","0.92","0.12","0.6205039761855646","0.21524644987976202","0.631853878595539","0.21899314584568028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","13","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6896602678900869","0.00046026789008690727","0.049100763309500015","0.06294623013478827","0.02357713943797581","0.66","0.6451612903225806","0.014838709677419404","0.7","0.696969696969697","0.003030303030302939","0.71","0.71875","0.008750000000000036","0.03746236206419145","0.07015374189297449","0.03269137982878304","0.61","0.5333333333333333","0.07666666666666666","0.8","0.8571428571428571","0.05714285714285705","0.6074423224122153","0.20896116832896738","0.6343122177045033","0.22014553912784504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","14","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6936753076374838","0.004475307637483716","0.06108119872646485","0.07288075629963617","0.04301623133868519","0.66","0.6153846153846154","0.04461538461538461","0.7","0.7","0.0","0.71","0.7407407407407407","0.030740740740740735","0.03746236206419145","0.09109726908449488","0.05363490702030343","0.61","0.48717948717948717","0.12282051282051282","0.8","0.8529411764705882","0.05294117647058816","0.59768006669642","0.2048059403021681","0.6436833038846501","0.2238540322116522","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","15","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6700680582310923","0.019131941768907756","0.07354009043028215","0.08479148251201077","0.05540724549743723","0.66","0.6","0.06000000000000005","0.7","0.6451612903225806","0.05483870967741933","0.71","0.7575757575757576","0.047575757575757605","0.03746236206419145","0.09179440570997491","0.05433204364578346","0.61","0.5142857142857142","0.09571428571428575","0.8","0.8928571428571429","0.09285714285714286","0.6178179790461067","0.2142693163306432","0.6412748401620091","0.22248114372484523","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","16","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6937508180716098","0.00455081807160973","0.051689202124901176","0.06308019161104084","0.03351905363539786","0.66","0.64","0.020000000000000018","0.7","0.7037037037037037","0.0037037037037037646","0.71","0.75","0.040000000000000036","0.03746236206419145","0.08100924557309108","0.04354688350889963","0.61","0.4722222222222222","0.13777777777777778","0.8","0.8666666666666667","0.06666666666666665","0.6026938996636668","0.20686296913312405","0.6362644414713325","0.22106888547678344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","17","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.695102118462518","0.00590211846251798","0.05747570758907195","0.07474084209535467","0.035307373990303585","0.66","0.6428571428571429","0.017142857142857126","0.7","0.6875","0.012499999999999956","0.71","0.76","0.050000000000000044","0.03746236206419145","0.08184939469329147","0.04438703262910002","0.61","0.4827586206896552","0.1272413793103448","0.8","0.84","0.039999999999999925","0.6029557657274107","0.2070413183322399","0.642044344927257","0.22328828282492966","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","18","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6751896911252345","0.014010308874765509","0.06464941814641083","0.0802818326146086","0.036717133189987955","0.66","0.6129032258064516","0.04709677419354841","0.7","0.6875","0.012499999999999956","0.71","0.7241379310344828","0.014137931034482798","0.03746236206419145","0.08111713824705233","0.04365477618286088","0.61","0.5217391304347826","0.08826086956521739","0.8","0.8709677419354839","0.07096774193548383","0.6154313784863186","0.21284152778081852","0.6393109927156237","0.22202959187673493","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","19","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","1500","3500","5000","0.6892","0.6657708065119925","0.023429193488007538","0.06264978854675611","0.08139835048844843","0.049911268622657434","0.66","0.6176470588235294","0.04235294117647059","0.7","0.6521739130434783","0.047826086956521685","0.71","0.7142857142857143","0.004285714285714337","0.03746236206419145","0.08693930478411466","0.04947694271992321","0.61","0.43478260869565216","0.17521739130434782","0.8","0.8387096774193549","0.03870967741935483","0.6187394491755575","0.2145171980436562","0.637496588602667","0.22156933149877633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","0","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","3000","2000","5000","0.6892","0.690233088566097","0.0010330885660969624","0.024864407339320212","0.03299934894336028","0.011384875973764029","0.66","0.6607142857142857","0.0007142857142856673","0.7","0.6923076923076923","0.007692307692307665","0.71","0.7241379310344828","0.014137931034482798","0.03746236206419145","0.04759010167113628","0.010127739606944831","0.61","0.5862068965517241","0.0237931034482759","0.8","0.7903225806451613","0.00967741935483879","0.6136074182366857","0.21155335334771605","0.6274229348462014","0.2174623625551401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","1","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","3000","2000","5000","0.6892","0.6896988934161467","0.0004988934161466174","0.03184202382483388","0.039149108790939566","0.010479092754667916","0.66","0.6666666666666666","0.006666666666666599","0.7","0.6923076923076923","0.007692307692307665","0.71","0.7121212121212122","0.0021212121212121904","0.03746236206419145","0.04859708380787654","0.011134721743685093","0.61","0.5892857142857143","0.020714285714285685","0.8","0.8","0.0","0.6131866580525405","0.211366761029582","0.6305835082562719","0.21885149025343908","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","2","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","3000","2000","5000","0.6892","0.6840266839416228","0.005173316058377231","0.034627896650801876","0.04195719021372683","0.019541301778596656","0.66","0.6417910447761194","0.018208955223880663","0.7","0.6865671641791045","0.013432835820895495","0.71","0.7333333333333333","0.023333333333333317","0.03746236206419145","0.05689160931575731","0.019429247251565862","0.61","0.5689655172413793","0.04103448275862065","0.8","0.7857142857142857","0.014285714285714346","0.6170153571108346","0.2132302514971265","0.6259523766563959","0.21662563728088743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","3","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","3000","2000","5000","0.6892","0.6907678570657808","0.0015678570657807755","0.03430975005121553","0.04049808820832663","0.01605358523107694","0.66","0.6612903225806451","0.001290322580645098","0.7","0.6964285714285714","0.0035714285714285587","0.71","0.7258064516129032","0.015806451612903283","0.03746236206419145","0.05687975738310875","0.0194173953189173","0.61","0.5636363636363636","0.046363636363636385","0.8","0.8333333333333334","0.033333333333333326","0.6113537964283372","0.2106168239310529","0.6339401764799925","0.22024500197474411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","4","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","3000","2000","5000","0.6892","0.6865095281920277","0.0026904718079723278","0.03340136064530785","0.041338734264068","0.014734888714464814","0.66","0.6415094339622641","0.01849056603773591","0.7","0.6909090909090909","0.009090909090909038","0.71","0.7162162162162162","0.006216216216216264","0.03746236206419145","0.05289164332031959","0.015429281256128143","0.61","0.5636363636363636","0.046363636363636385","0.8","0.7959183673469388","0.004081632653061273","0.6162570705380314","0.21284215613860988","0.6271298109654062","0.2170789931684733","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","5","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","3000","2000","5000","0.6892","0.6909469892922343","0.001746989292234269","0.026453401405283062","0.03508090810691015","0.01150694159959003","0.66","0.6451612903225806","0.014838709677419404","0.7","0.6911764705882353","0.008823529411764675","0.71","0.7258064516129032","0.015806451612903283","0.03746236206419145","0.04851314125456979","0.011050779190378342","0.61","0.5714285714285714","0.03857142857142859","0.8","0.7962962962962963","0.0037037037037037646","0.613193825006146","0.2113641739867515","0.628798198159362","0.2181004143038864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","6","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","3000","2000","5000","0.6892","0.6847676342968099","0.004432365703190166","0.02334103597869407","0.02934557915099793","0.015232634360599373","0.66","0.6530612244897959","0.006938775510204165","0.7","0.676923076923077","0.023076923076922995","0.71","0.7169811320754716","0.0069811320754716855","0.03746236206419145","0.051519450796971455","0.014057088732780006","0.61","0.5833333333333334","0.026666666666666616","0.8","0.8225806451612904","0.022580645161290325","0.6166387374232281","0.21305307645027077","0.6213895507239908","0.21464329286386258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","7","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","3000","2000","5000","0.6892","0.6910394129224632","0.0018394129224631461","0.029340888019163396","0.03743118004932049","0.010324594915618244","0.66","0.6666666666666666","0.006666666666666599","0.7","0.6956521739130435","0.004347826086956497","0.71","0.7205882352941176","0.010588235294117676","0.03746236206419145","0.048003842966307116","0.010541480902115666","0.61","0.5789473684210527","0.03105263157894733","0.8","0.7966101694915254","0.003389830508474634","0.6127184996293679","0.21113627131460252","0.6306852651656163","0.21886832612780785","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","8","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","3000","2000","5000","0.6892","0.6845377150207633","0.004662284979236708","0.03901122619696447","0.04897527649711901","0.021367248444721723","0.66","0.6440677966101694","0.01593220338983059","0.7","0.6842105263157895","0.015789473684210464","0.71","0.7272727272727273","0.01727272727272733","0.03746236206419145","0.06207825058807506","0.024615888523883613","0.61","0.5303030303030303","0.07969696969696971","0.8","0.8214285714285714","0.021428571428571352","0.61493229978715","0.21232936349143242","0.6328106973782733","0.21957239903277456","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","9","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","3000","2000","5000","0.6892","0.6839182412771695","0.005281758722830543","0.02592370554638587","0.03423195588067252","0.009205586550787697","0.66","0.6538461538461539","0.006153846153846176","0.7","0.6923076923076923","0.007692307692307665","0.71","0.711864406779661","0.001864406779661043","0.03746236206419145","0.047572321413403805","0.010109959349212355","0.61","0.5849056603773585","0.025094339622641515","0.8","0.8166666666666667","0.016666666666666607","0.6184383288953975","0.21382830603561417","0.6202582240891493","0.2142571079551195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","10","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","3000","2000","5000","0.6892","0.6765026735711234","0.012697326428876665","0.035625830333332185","0.04491219984065284","0.01950711520343018","0.66","0.6333333333333333","0.026666666666666727","0.7","0.6666666666666666","0.033333333333333326","0.71","0.711864406779661","0.001864406779661043","0.03746236206419145","0.051929006066119235","0.014466644001927785","0.61","0.5967741935483871","0.013225806451612865","0.8","0.8125","0.012499999999999956","0.622476850689783","0.21582319080361556","0.619181488632101","0.21337797803089353","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","11","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","3000","2000","5000","0.6892","0.6771830698276918","0.012016930172308204","0.029960817562966167","0.037774318977249345","0.018607183021276","0.66","0.65","0.010000000000000009","0.7","0.6721311475409836","0.02786885245901638","0.71","0.7076923076923077","0.002307692307692233","0.03746236206419145","0.050901352001391","0.013438989937199552","0.61","0.5471698113207547","0.06283018867924528","0.8","0.7884615384615384","0.011538461538461608","0.6236867819285975","0.21633110799689287","0.613799313522936","0.2111405859401481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","12","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","3000","2000","5000","0.6892","0.6906859118237353","0.001485911823735253","0.026837296276250918","0.03471594431114795","0.01591563251076775","0.66","0.6507936507936508","0.009206349206349218","0.7","0.6964285714285714","0.0035714285714285587","0.71","0.7313432835820896","0.02134328358208959","0.03746236206419145","0.056556272329149934","0.019093910264958484","0.61","0.5517241379310345","0.05827586206896551","0.8","0.8163265306122449","0.01632653061224487","0.6117428843919059","0.2107546241418172","0.6310392390456926","0.218951055760811","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6"
"m0_naive","naive","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","13","data/runs/olym_math_deepseek_p50/recovery/naive/results/pilot_naive.pkl","","50","3000","2000","5000","0.6892","0.6865829121095876","0.002617087890412484","0.030364372109762748","0.0378822721340069","0.012177229898660264","0.66","0.6557377049180327","0.004262295081967293","0.7","0.6833333333333333","0.016666666666666607","0.71","0.71875","0.008750000000000036","0.03746236206419145","0.05146310051907725","0.014000738454885801","0.61","0.5344827586206896","0.07551724137931037","0.8","0.8135593220338984","0.013559322033898313","0.6152251056753597","0.212346136623003","0.6268697244824131","0.2171384614205829","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6"
